Customer ID,Operation created at Date,Operation Status,transaction_count
191060,2022-02-12,decline,1
19114359,2022-03-22,decline,1
19137398,2022-03-22,decline,1
19143613,2022-03-22,decline,1
19144794,2022-03-22,decline,1
19148085,2022-03-22,decline,1
191536,2022-02-26,decline,4
191536,2022-02-27,decline,10
19157069,2022-03-22,decline,1
19165634,2022-03-22,decline,1
19177738,2022-03-22,decline,3
19184153,2022-03-22,decline,3
19192377,2022-03-22,decline,2
19194697,2022-03-22,decline,1
19199160,2022-03-22,decline,2
191e46ab60fc9835c8517fecae9c0cb9c99b0c162a5583326e7af66383266e8c,2021-12-29,decline,1
19204430,2022-03-22,decline,3
19214174,2022-03-22,decline,1
19235558,2022-03-22,decline,1
19256414,2022-03-22,decline,3
19261592,2022-03-22,decline,3
19264785,2022-03-22,decline,1
19280211,2022-03-22,decline,1
1928605,2022-03-30,decline,2
19289725,2022-03-22,decline,2
19289856,2022-03-22,decline,2
19294915,2022-03-30,decline,24
192984,2022-02-26,decline,1
1930413,2022-03-29,decline,1
19317252,2022-03-22,decline,2
193237,2022-02-26,decline,3
193237,2022-02-27,decline,2
193237,2022-02-28,decline,1
193405,2022-02-26,decline,1
19366807,2022-03-22,decline,1
193963,2022-02-27,decline,4
193967,2022-02-27,decline,4
193970,2022-02-27,decline,2
19434631,2022-03-22,decline,1
19440905,2022-03-22,decline,2
19444187,2022-03-22,decline,1
19451099,2022-03-22,decline,1
19453232,2022-03-22,decline,4
19493692,2022-03-22,decline,1
19502601,2022-03-22,decline,1
19504151,2022-03-22,decline,1
1951119,2022-03-30,decline,5
19529676,2022-03-22,decline,1
19534594,2022-03-22,decline,1
19546864,2022-03-22,decline,1
19560106,2022-03-22,decline,3
19569925,2022-03-22,decline,3
19570697,2022-03-22,decline,1
19574367,2022-03-22,decline,1
19581458,2022-03-22,decline,1
19599701,2022-03-22,decline,4
19605655,2022-03-22,decline,1
19613895,2022-03-22,decline,2
19625510,2022-03-22,decline,1
19625718,2022-03-22,decline,1
19627444,2022-03-22,decline,1
19648586,2022-03-22,decline,1
19678224,2022-03-22,decline,2
19687449,2022-03-22,decline,1
19707507,2022-03-22,decline,2
19710485,2022-03-22,decline,1
19746628,2022-03-22,decline,1
19790499,2022-03-22,decline,1
19802168,2022-03-22,decline,1
19806799,2022-03-22,decline,1
19813885,2022-03-22,decline,1
19816670,2022-03-22,decline,1
19866271,2022-03-22,decline,1
19878017,2022-03-22,decline,1
19891185,2022-03-22,decline,1
198ef20a9e86a783c70aa2a8678b6706c00ce1b4fe37822ceafa3470650eccb9,2021-12-29,decline,14
19915523,2022-03-22,decline,1
19931528,2022-03-22,decline,7
19935727,2022-03-22,decline,1
19940023,2022-03-22,decline,1
19941555,2022-03-22,decline,1
19943744,2022-03-22,decline,2
19947507,2022-03-22,decline,1
19967499,2022-03-22,decline,3
19988025,2022-03-22,decline,1
1a251dc1e6dcfb8350f2edecb0ebaf6452bbaec765485aa6a312219dc16bddc9,2021-12-29,decline,2
1a4ec6994ca95b329054fe457bd8e579831e1d208a1c31c8ce4981726ae809ce,2021-12-29,decline,2
1aa7a5e6a3f243b4fd19ef16a57762448ecc35d80fa01228211e8c272e1e9541,2021-12-29,decline,2
1ac4fa011771adf3465b57662376ffae,2022-03-22,decline,3
1ac858f90a60c24884ffd68edb32b5c8,2022-03-22,decline,3
1b57c577167ec5d8baa7ee64a7a818eb0b79d2de7c9ab9f4276fade99972efb2,2022-01-23,decline,1
1b7a4416960d438b270c85ee2e75b01d2e213dcdbf0e711382c8b0e928ce21f1,2021-12-29,decline,2
1b7cad935f1313a0bac71f8375feaf91715d76bb8b5ebe96e7a2ddaac1a034f0,2021-12-29,decline,2
1ba427d91395403c0577548273cb5a82bc98b5cf60d45d4b4fb5d6fa699897cd,2021-12-29,decline,5
1c459048814a493e30194913d1971ad6c1066bd9bb8c1621e9c95098801a980d,2021-12-29,decline,2
1c62266cf811a431b1ea5a3fc809cff7bbc17da1fc183523c9a4f8a8e641bb6e,2021-12-29,decline,1
1c754d51a0f167416db9442d2a0bead2,2022-03-22,decline,1
1c77e2d3fbaa6f43807c303ddede4ecbae447335daedf1d5b690f6d88885796b,2022-01-23,decline,1
1c98f64c6623a2908452acb87f8a33ade122ff5b9aeedb5dd9a037d4baa6501c,2021-12-29,decline,3
1ccfea1c9ac391f29836e4a0f97681d922a1c5b9f14d2320ecd94372d9cac7d2,2021-12-29,decline,2
1cfc7500beb32a22c30428183042b092eef225e03401a4746fe25861a56f35f3,2021-12-29,decline,4
1d655462b69cc3f887a5c59ddcbbab841989891884005e7697f664ec1789f1f7,2022-01-23,decline,1
1d6b7bc116cfc8da2c5989f2089fd0d09d73561abbbd40f9aaac4a04addaec0b,2021-12-29,decline,4
1d76391d11c8916e80122cf2697535fbd025a31e93840743a50691726905a778,2021-12-29,decline,1
1db5b07fe3540ccb13bb7703da815e53a9bb18988ff3a0bd9a2d20403c9d914a,2021-12-29,decline,2
1dfb5f17532207d814fa3a95dae868fea59a8a3f205dc4e272f73dd97b20d0ad,2021-12-29,decline,2
1e1dd61ae5a8249e45e8711f9b68fd61e0fcad796b6e6fe772ce3aaaca8a3d84,2021-12-29,decline,1
1e2eacd96e6588b49698c78a523a84d98ebbd0653243112ed20a878111f45b62,2021-12-29,decline,1
1eba7252a7541375460e11cebf73b3d3b4c44cddd26e19ab5241f4de8d4ab3b0,2022-01-23,decline,1
1ec4811da42a3679035513804fc73b305a501e0d0fde69e1b4347716fdf981bf,2021-12-29,decline,2
1eed7c075abded05dca1f9a6f9f7d4021b5c3e4879a5ad5cc0b5c0aafdc8d211,2021-12-29,decline,2
1ef3bc11db72afa24af031431dd5765d,2022-03-22,decline,4
1f1a0be8d21465149bfec555af785bb56954b3a6433c22a0e242fa6e2669f483,2021-12-29,decline,1
1f403a1919905cb6272e171dfc180ed3,2022-03-22,decline,1
1f691631e0de959354526bb61afdddf3ac5fe3042732a7993c9497b2a0438564,2022-01-23,decline,1
1f9d8af81583ec81b945b81f7f724df8,2022-03-22,decline,1
1fa490c82aa82a800f6fcbcacc30b7c28d82b13e18b194763e57b599b114ab2d,2021-12-29,decline,2
1fb5dca8ddc408b2e6f1c182687339ff7384bb2ce8b212c58f91e79f4ef91296,2021-12-29,decline,1
20015023,2022-03-22,decline,1
20023331,2022-03-22,decline,1
20036377,2022-03-22,decline,1
20040699,2022-03-22,decline,1
20044461,2022-03-22,decline,1
20053004,2022-03-22,decline,1
20089605,2022-03-22,decline,1
20117370,2022-03-22,decline,1
20120983,2022-03-22,decline,1
20123474,2022-03-22,decline,1
20134023,2022-03-22,decline,2
20157815,2022-03-22,decline,4
20165960,2022-03-22,decline,1
20192468,2022-03-22,decline,1
20192986,2022-03-22,decline,1
201c50e397ad07bf5b2d0983031a64f065cdf4080f2e72e0aab096358bebbe9a,2021-12-29,decline,1
202007,2022-02-21,decline,1
20228970,2022-03-22,decline,1
20230281,2022-03-22,decline,1
20232296,2022-03-22,decline,1
20232508,2022-03-22,decline,1
20235057,2022-03-22,decline,1
20249846,2022-03-22,decline,1
20254119,2022-03-22,decline,1
20256380,2022-03-22,decline,1
20276730,2022-03-22,decline,1
20276754,2022-03-22,decline,1
20287153,2022-03-22,decline,1
20302129,2022-03-22,decline,1
20390533,2022-03-22,decline,2
20442b08d9ae4636271974edf2f55c97b1260ab63156315442df25d1d0166111,2021-12-29,decline,2
20446818,2022-03-22,decline,6
20467682,2022-03-22,decline,1
20472490,2022-03-22,decline,1
20488893,2022-03-22,decline,1
204ae6e97bc3758b12a3a71bc7d32604e6ed35b8cc4fd2a77802e2910e4a2310,2021-12-29,decline,1
20502910,2022-03-22,decline,1
205048,2022-02-19,decline,1
20508486,2022-03-22,decline,1
20512963,2022-03-22,decline,1
20571467,2022-03-22,decline,1
20573597,2022-03-22,decline,2
20573877,2022-03-22,decline,2
20582584,2022-03-22,decline,3
20658667,2022-03-22,decline,1
20672242,2022-03-22,decline,3
20684542,2022-03-22,decline,3
20692151,2022-03-22,decline,1
20701733,2022-03-22,decline,3
20702439,2022-03-22,decline,1
2070948,2022-03-30,decline,2
20714527,2022-03-22,decline,1
20718529,2022-03-22,decline,3
20728712,2022-03-22,decline,1
20767271,2022-03-22,decline,1
20769903,2022-03-22,decline,2
20791823,2022-03-22,decline,3
20800947,2022-03-22,decline,3
20802957,2022-03-22,decline,1
20819592,2022-03-22,decline,1
2082667,2022-03-30,decline,1
208271,2022-02-13,decline,2
20861590,2022-03-22,decline,1
20870910,2022-03-22,decline,1
208e30d636b3b235e01589e28cce8535,2022-03-22,decline,1
20900445,2022-03-22,decline,1
20915f6029bbec18e2ad4bcf67ae6eee2664cbd206d58e29d6dd072946bef28f,2022-01-23,decline,1
20934817,2022-03-22,decline,2
20937220,2022-03-22,decline,1
20942349,2022-03-22,decline,2
20959539,2022-03-22,decline,1
20972331,2022-03-22,decline,1
20986961,2022-03-22,decline,1
2098da48fdd6cc5f531d30a13027239ad6c164c83d0034c99a4d301c508048cd,2021-12-29,decline,2
20991407,2022-03-22,decline,1
2099183,2022-03-30,decline,1
20994389,2022-03-22,decline,1
20995068,2022-03-22,decline,2
209f79fccd8db1c888f215f6b56c0186d607c5cc7d9f7bcc1a1286b1744befb3,2022-01-23,decline,1
20a638eac3d38acbddf109d7c138a55684fcab795321fab1f3def2ec4fe068fc,2021-12-29,decline,2
21010831,2022-03-22,decline,2
21020394,2022-03-22,decline,1
21031878,2022-03-22,decline,1
21045391,2022-03-22,decline,2
21055203,2022-03-22,decline,2
21061643,2022-03-22,decline,1
21073911,2022-03-22,decline,3
21076444,2022-03-22,decline,3
21092937,2022-03-22,decline,2
21105178,2022-03-22,decline,1
21111033,2022-03-22,decline,1
21130290,2022-03-22,decline,1
21183700,2022-03-22,decline,1
21188591,2022-03-22,decline,1
21247390,2022-03-22,decline,1
21249510,2022-03-22,decline,1
21251914,2022-03-22,decline,1
21315691,2022-03-22,decline,1
21327556,2022-03-22,decline,1
21329352,2022-03-22,decline,1
21330446,2022-03-22,decline,1
21368828,2022-03-22,decline,3
21386343,2022-03-22,decline,1
21387239,2022-03-22,decline,1
21424239,2022-03-22,decline,2
214479,2022-03-30,decline,28
21468658,2022-03-22,decline,1
21475071,2022-03-22,decline,1
21481814,2022-03-22,decline,1
21522643,2022-03-22,decline,2
21528166,2022-03-22,decline,1
21530275,2022-03-22,decline,1
21536272,2022-03-22,decline,1
21544406,2022-03-22,decline,3
21549846,2022-03-22,decline,2
21570351,2022-03-22,decline,1
21570732,2022-03-22,decline,3
21613705,2022-03-22,decline,1
21616845,2022-03-22,decline,1
21619293,2022-03-22,decline,1
21624188,2022-03-22,decline,1
21627553,2022-03-22,decline,2
21629410,2022-03-22,decline,2
21641264,2022-03-22,decline,1
21652282,2022-03-22,decline,1
21653792,2022-03-22,decline,1
21660608,2022-03-22,decline,1
21668142,2022-03-22,decline,3
21668511,2022-03-22,decline,1
21676014,2022-03-22,decline,1
21678272,2022-03-22,decline,1
21685223,2022-03-22,decline,2
21690,2022-02-26,decline,1
21693821,2022-03-22,decline,1
21695469,2022-03-22,decline,1
21705282,2022-03-22,decline,1
21716744,2022-03-22,decline,1
21739142,2022-03-22,decline,2
21741621,2022-03-22,decline,1
21749555,2022-03-22,decline,2
21763239,2022-03-22,decline,1
21769110,2022-03-22,decline,1
21775408,2022-03-22,decline,3
21779019,2022-03-22,decline,1
21796478,2022-03-22,decline,1
21796640,2022-03-22,decline,1
21807489,2022-03-22,decline,2
21813302,2022-03-22,decline,3
21817663,2022-03-22,decline,1
21823333,2022-03-22,decline,2
21823948,2022-03-22,decline,1
21838430,2022-03-22,decline,1
21839933,2022-03-22,decline,1
21840082,2022-03-22,decline,1
21849117,2022-03-22,decline,1
21849828,2022-03-22,decline,1
21874866,2022-03-22,decline,3
21876627,2022-03-22,decline,1
21881708,2022-03-22,decline,1
21885349,2022-03-22,decline,1
21908318,2022-03-22,decline,1
21917347,2022-03-22,decline,1
21920233,2022-03-22,decline,2
21920305,2022-03-22,decline,2
21924435,2022-03-22,decline,1
21932853,2022-03-22,decline,3
21943199,2022-03-22,decline,2
21944761,2022-03-22,decline,1
21947299,2022-03-22,decline,1
21953020,2022-03-22,decline,2
2195359,2022-03-30,decline,1
21954197,2022-03-22,decline,1
21955271,2022-03-22,decline,1
21956048,2022-03-22,decline,1
21956331,2022-03-22,decline,1
21957178,2022-03-22,decline,1
21960133,2022-03-22,decline,2
21971804,2022-03-22,decline,1
21978992,2022-03-22,decline,1
21983932,2022-03-22,decline,1
21992656,2022-03-22,decline,1
21af7e457c4a882da5fc577226445ac9c6dca700f0e9780c3545d2e7bdaede2b,2021-12-29,decline,7
21dc6b926574c52a2542449e282f9946863665c80d752fae5b5850dc103d09c0,2021-12-29,decline,1
21e3706b753c50ae3103731984701555,2022-03-22,decline,1
21f2810e868f6f53c7de5f30a782ee9badeab643ac4eb01049f27ac9084c664a,2021-12-29,decline,2
22011187,2022-03-22,decline,1
22016924,2022-03-22,decline,1
22020263,2022-03-22,decline,1
22021,2022-02-27,decline,28
2202ed04d6e3bc05e73761863451f8d892c2c5c5ee72fbe7d7f42029babe9e94,2021-12-29,decline,1
22032601,2022-03-22,decline,3
22047,2022-02-26,decline,2
22061491,2022-03-22,decline,1
22064006,2022-03-22,decline,1
22065637,2022-03-22,decline,1
22066233,2022-03-22,decline,1
2207049,2022-03-30,decline,4
22087130,2022-03-22,decline,1
22102395,2022-03-22,decline,1
22106327,2022-03-22,decline,1
22120834,2022-03-22,decline,1
22126067,2022-03-22,decline,1
22129189,2022-03-22,decline,2
22134412,2022-03-22,decline,2
22138506,2022-03-22,decline,3
22142442,2022-03-22,decline,2
22143831,2022-03-22,decline,1
22145347,2022-03-22,decline,1
22154243,2022-03-22,decline,3
22160964,2022-03-22,decline,1
22163713,2022-03-22,decline,1
22163829,2022-03-22,decline,3
22165968,2022-03-22,decline,1
22167869,2022-03-22,decline,1
22175482,2022-03-22,decline,1
22183577,2022-03-22,decline,2
2218415,2022-03-29,decline,1
22189431,2022-03-22,decline,1
22190630,2022-03-22,decline,1
22193424,2022-03-22,decline,1
22196426,2022-03-22,decline,3
22205751,2022-03-22,decline,2
22212177,2022-03-22,decline,1
22238988,2022-03-22,decline,1
22240674,2022-03-22,decline,1
22243171,2022-03-22,decline,1
22243233,2022-03-22,decline,1
22244466,2022-03-22,decline,2
22245433,2022-03-22,decline,2
22246199,2022-03-22,decline,1
22246297,2022-03-22,decline,1
22246989,2022-03-22,decline,1
22247019,2022-03-22,decline,1
22250755,2022-03-22,decline,1
22252159,2022-03-22,decline,1
22255055,2022-03-22,decline,1
22255679,2022-03-22,decline,1
22255967,2022-03-22,decline,1
22257717,2022-03-22,decline,2
22261091,2022-03-22,decline,1
22261917,2022-03-22,decline,1
22262098,2022-03-22,decline,1
22262323,2022-03-22,decline,1
22262828,2022-03-22,decline,1
22263162,2022-03-22,decline,1
22263404,2022-03-22,decline,1
22264017,2022-03-22,decline,1
22264115,2022-03-22,decline,1
22264159,2022-03-22,decline,1
22264164,2022-03-22,decline,1
22264607,2022-03-22,decline,1
22264862,2022-03-22,decline,1
22265157,2022-03-22,decline,1
22266171,2022-03-22,decline,1
222b4952fdce46392dace4e0ee380a13b99501e4b17bb24b5787d82f2460da65,2021-12-29,decline,1
22626bec597eab7ffcbb48cd338781db3dbc7c0a1b6a93c9a0e3dcda88bbae6e,2021-12-29,decline,5
226392,2022-02-04,decline,1
226865,2022-02-15,decline,2
2286859d9a3796c3f5805d2513974065fd64fc47a18f448846ec3d5e01cfdf46,2021-12-29,decline,1
228d63f294daa7811281271f6e0434f1f6a1852734ee2bfe6bfe6b19f4112d75,2021-12-29,decline,2
22fad38f913cf02a8136546e85b0db4aed09655119c193f6166a3b77e91eb68a,2021-12-29,decline,2
2306216,2022-03-29,decline,1
230698f298c80ce5a6c87872f1df67dbb4dc687b4b261d6af37e1ec7377e4b30,2021-12-29,decline,3
23084e81c074ae4f7b034428a399a5a15cf179a16b35bf2d19d70b0efe28f2b2,2021-12-29,decline,2
231911a8f33eb0987376e47f3d30dc7c6cbe38f031d53fa47f99f14e686bf9c6,2021-12-29,decline,2
2331a6e685d941f2a9338fb3259ede1081cf471908a31a0dac91afd107442da0,2021-12-29,decline,4
2336646,2022-03-30,decline,2
2349dd7c93d67df46f8d7de331a03cda,2022-03-22,decline,1
23551b8ea2897b62454b98251f3f44c7,2022-03-22,decline,1
23607d498c7b856018b384eb5dd7d0e5,2022-03-22,decline,1
2364177,2022-03-30,decline,2
236e167fcd53c9cdd18ef4a1ccfc69b1,2022-03-22,decline,1
237135,2022-02-17,decline,6
2384cb40742419eab098e460fdddc5d9a8fe681f755a29be3ef4f0a69f34336b,2021-12-29,decline,1
238840,2022-03-30,decline,1
23c499297dbe61e70e169624d30e0f499bd7f7541f80b9184bc2cf21b8cf9303,2022-01-23,decline,1
23c9387136269d74607f3a1c914fde03a53634f39fc97156f115ca28f60b373a,2021-12-29,decline,1
23d1a8e35e33a88da3da5e563750818043680bb65e9692587aae2a42e40dd298,2021-12-29,decline,1
23d82babc18e81086972de5ce7802042a161b7e7b074a78907397edf8590dcbb,2021-12-29,decline,1
24125,2022-02-27,decline,24
24125,2022-02-28,decline,1
2433069,2022-03-30,decline,3
243733,2022-02-27,decline,1
2439513,2022-03-30,decline,2
24440,2022-02-27,decline,33
245eeb79efa1247a84ec9f4ec4fbeeda,2022-03-22,decline,1
249843,2022-02-21,decline,1
24a9eb17e89d73a0feffc6b3aadd9f7b,2022-03-22,decline,3
24b2a791118addfc7650b5649b249d0db2ee799dd37c1d92245a39e3c49b3b9c,2021-12-29,decline,1
2509243,2022-03-30,decline,11
251032,2022-02-22,decline,1
2525845,2022-03-30,decline,3
2526161,2022-03-30,decline,2
252d6e80b5d585c31d972fea9016ccd8e6a34a6a6764af1c1d63e81254b6ab82,2021-12-29,decline,3
253460,2022-02-03,decline,2
253460,2022-02-04,decline,2
253460,2022-02-24,decline,2
253763,2022-02-07,decline,2
253992,2022-02-11,decline,1
253992,2022-02-12,decline,6
253992,2022-02-15,decline,2
253992,2022-02-17,decline,3
255386,2022-02-27,decline,6
255386,2022-03-01,decline,1
255386,2022-03-02,decline,1
255427,2022-03-30,decline,2
2557955,2022-03-30,decline,1
256374,2022-02-15,decline,1
256374,2022-02-16,decline,1
2576163,2022-03-30,decline,1
257690,2022-03-30,decline,6
257f39fa365461cfbf28ab64463783758e152376a538d7d21895c9268916d52f,2021-12-29,decline,1
25983,2022-02-28,decline,6
25bd95c5e59579a480a159648734ffca,2022-03-22,decline,17
25c1e03e7bf51342ac7316fa19f69f48a0c7048f4b0edafa6dd312dc0418f099,2021-12-29,decline,1
25d10f285d91b6ccf652cc6f4ed824e6,2022-03-22,decline,1
25f6f02a428d9c877974ffbacf1dea19486c60a7f31a618aafdbdb8abd9b17ca,2021-12-29,decline,1
260456,2022-02-12,decline,9
260541,2022-02-27,decline,1
261589,2022-02-07,decline,2
2629086,2022-03-30,decline,5
26371aab9784b8f00e4b8c783dadc8914e2fbb96510fec72b87bed3335185c7d,2021-12-29,decline,1
264135,2022-02-09,decline,4
264163,2022-02-06,decline,2
264640,2022-02-27,decline,1
265165,2022-03-01,decline,1
265322,2022-03-01,decline,5
265462,2022-02-25,decline,6
265462,2022-02-26,decline,2
265873,2022-02-20,decline,1
266085,2022-02-24,decline,6
2661821566f1c5748def3497e28625aab46157a3c504ebd95281d8489ce1acb1,2021-12-29,decline,1
266809,2022-02-18,decline,1
26684,2022-02-27,decline,1
267f376ae03c11e604c728112bcca406c03a9b9ea94a07dec7852fa1e029bbc5,2021-12-29,decline,2
268473,2022-02-15,decline,1
2697354,2022-03-30,decline,4
26f7a0197ec7b11ead9b71c35359bf56ee4753ceedc6aa20e3eb2b8348f7503d,2021-12-29,decline,2
2702981,2022-03-30,decline,3
270432,2022-02-15,decline,3
270799,2022-02-06,decline,1
27112,2022-02-27,decline,168
2719384,2022-03-30,decline,14
27308,2022-02-26,decline,116
27308,2022-02-27,decline,26
27308,2022-02-28,decline,2
2732dbf65761a431aaa89f211f971ea4,2022-03-22,decline,1
27387d5af1253f1d8e5950ed5c069ce6,2022-03-22,decline,1
274040,2022-02-20,decline,1
2741495,2022-03-30,decline,1
274240,2022-03-30,decline,1
2749e0302b6f377dbd9478ce4939422d8ee499c35c070a543d7f3af8b42abd9b,2021-12-29,decline,1
275590,2022-02-12,decline,2
275889,2022-02-20,decline,1
276654,2022-02-22,decline,6
277591,2022-03-30,decline,2
277e92701a864303838eed92a7f9b1b4de1fbf11f1d70beef8dbf9d3ee2c6e01,2021-12-29,decline,4
2780193,2022-03-30,decline,3
2783829,2022-03-30,decline,2
2786e7a63b79c9ec59a2e39ecf062693cd51504241fe8ca4fa23208796e4ae10,2021-12-29,decline,1
278824,2022-02-06,decline,2
278ede5cfbd3ff7f047bf1b53b15fcba4e4e0bc50227e81f589aa5dde9c72836,2022-01-23,decline,1
278ffd519ac2de78b5725519ae10c579d3e20b53d945df2e5f848516d8e16b17,2021-12-29,decline,1
279215,2022-02-25,decline,1
279215,2022-02-26,decline,1
279215,2022-02-27,decline,2
279660,2022-02-24,decline,9
279749,2022-02-24,decline,1
27a2b004634ec6a604edd890b51b75b9,2022-03-22,decline,1
28077,2022-02-27,decline,2
28089,2022-02-26,decline,2
281611,2022-02-14,decline,4
281611,2022-02-15,decline,2
2816d4c67951a2afcd8b429201d10c72e3c84509d4d905f4b7136dcabd424928,2021-12-29,decline,1
281926,2022-02-18,decline,1
281926,2022-02-20,decline,4
281926,2022-02-24,decline,1
2830163,2022-03-30,decline,2
283186,2022-02-12,decline,1
283192,2022-02-13,decline,2
283427,2022-02-08,decline,2
2835270,2022-03-30,decline,1
284013,2022-02-06,decline,11
284013,2022-02-07,decline,7
284013,2022-02-08,decline,9
284013,2022-02-09,decline,2
284013,2022-02-10,decline,10
284013,2022-03-02,decline,1
284261,2022-02-06,decline,1
284261,2022-02-07,decline,2
284261,2022-02-08,decline,3
284261,2022-02-09,decline,5
284261,2022-02-10,decline,8
284261,2022-02-11,decline,6
284261,2022-02-27,decline,1
284261,2022-03-03,decline,1
285211,2022-02-08,decline,3
285211,2022-02-18,decline,1
285211,2022-02-19,decline,8
285254,2022-03-02,decline,11
285254,2022-03-03,decline,11
28652,2022-02-27,decline,3
286701,2022-02-11,decline,3
2876175,2022-03-29,decline,1
287625,2022-02-16,decline,3
289753,2022-02-25,decline,1
28b01bd4790188b69916e0b8810877805d513f5249fba76b1b78cb3f2f414fe2,2021-12-29,decline,2
28e587c32fd43fd456a093551644831d52d14ee1401f2ff0dc92cabe29abdb6f,2021-12-29,decline,6
290390,2022-02-21,decline,2
2921537,2022-03-22,decline,1
2923417,2022-03-30,decline,24
293bbf614333fc6656790237b8dbaa3e181ff92757d02e19092cebe3c1c2d0ab,2021-12-29,decline,3
2961009,2022-03-30,decline,2
2967096,2022-03-30,decline,2
2975035,2022-03-30,decline,72
2992609,2022-03-30,decline,2
29ad7e5389ea756d1470da1b34ca42b0fa58cec6944d5fd6379c84352cae4e1c,2021-12-29,decline,5
29cc8f8b5dae8e3d4727a98084aa5583b944ffb1454d52db43836150610d1e70,2021-12-29,decline,3
29f2a2da57a2458c6d9276853cbedb499b84d3b948e16d8e6a38954ba041e107,2021-12-29,decline,1
29fc9a5a066ea799fab4b51c715cd4d63b0fd089c5162afdd0483d814167260e,2021-12-29,decline,9
2a263166258b1f9b41ff807f804ee6b629e68bd2bd35aa3ee06e6d71cbee4dee,2021-12-29,decline,1
2a5bfc47b9c3329f6dd5b90cf66d042f4bcded36c74590c792b20bcaa3f9eba0,2021-12-29,decline,1
2a65b6c76fb4395a133f3f79a82b0a4f,2022-03-22,decline,1
2ae224170c185ce5116ebe5960b2c36e1472974307488d91c79ff9e078f5f9d8,2021-12-29,decline,4
2bd0e1c915405ca8524a4de073762d3c953b61f18e2877ffdad38ac926e4a37e,2021-12-29,decline,1
2bedb9c87b940a3427d9f78a219c46e8,2022-03-22,decline,1
2c2f1122987128bb3987bd75b60f741dd715d8d210869bffcb0f8447e39806c6,2021-12-29,decline,1
2c6d5f6a09d8cd273899df0f08fbcb8e92f98fa060740813afc696c40d9fff98,2021-12-29,decline,1
2caa616c79aa97d0d80dc70c16e9cf05,2022-03-22,decline,2
2cbfa1753d80b345b7e4006c956e92c6671bf8b2567f3f5640a6cc6ac7e47a06,2021-12-29,decline,2
2cc86f663531f492eb7c6a791992d110,2022-03-22,decline,1
2cee9a7c52749e830a0a19eea78efaf80c45dd5afc7a2fb5a3344ff024e1a8be,2021-12-29,decline,1
2d0381c0302b3d3b70028d7bee919301acd19e034f6d7abe65f4978d6b5170a9,2021-12-29,decline,1
2d0ec62263d8d626f564b703f907880596854c2f0374ba04fc6e18d12fabe126,2021-12-29,decline,3
2d2faf72a333bad8b876fcb3dd52a9e2948cb05c57f13ac0ce3e33b9c5b23cc4,2021-12-29,decline,8
2d32c17d5474a04fbfc84858dc890a6d5765e36d3e03173bc53c837013c836c0,2021-12-29,decline,2
2d334d5794f120ad108d68bfa80e3f90f9eaf8a62b8242bd0a3f5fbefbefd640,2022-01-23,decline,1
2d656fe39861fe7f5e3343a81d51c15ecbb8653fdedc2b28a48575bb10179f3f,2021-12-29,decline,3
2d7e22fb46177882a6c86bd094b9b206a3a7c8edbcbcf725ed652193957bb1d5,2021-12-29,decline,1
2d98a07ee43de1224fea70f3a016d35ddb377aa1d9169526fbfdaf30cef4e815,2021-12-29,decline,1
2ddf811b7c7fa9de42daff7e10b541c02daac9e4e0b0090639ea6cfb1b69cedf,2021-12-29,decline,1
2de5263aed741617806f4beebf6a8572c9b556ca4aa66ce9bcabecf7437c60b9,2021-12-29,decline,1
2e17020d84f643980871d4456baacfe9f46fc3477ee835ac95dc70ca33d18ff5,2021-12-29,decline,2
2e59ba16f73772953c31a2433131ee8cc710b56ca4fe26f77b6d9dbbf2dcce2d,2021-12-29,decline,1
2e7426a1b4c7b61edcdb21e22a7c96d8,2022-03-22,decline,1
2e944f2c0789c932f5ae8eb507408cc8,2022-03-22,decline,4
2ea898f0c4ceafcf4e40c0c0cd588541367e34610d0e8c1d92bfec7e6c851f4b,2021-12-29,decline,1
2eb47f2466280105b60cd580f30deab693e20f40ccb99f51935ce0efc8e94b96,2022-01-23,decline,2
2eb6990291c4c0ac0342b73e08500d37,2022-03-22,decline,2
2eb7e1e2e588b940d37906e75d979881e3e810f5a1dcb67d5862c28160183f30,2021-12-29,decline,1
2ecc756dabcaf4e0c41b37b20e099bd094cf4afc1b8798406a8c0041cb215067,2021-12-29,decline,1
2eeabafe8191ecbc44d77670d5e024c092feb6124ed83c7d5c0cd8c05a923eea,2021-12-29,decline,1
2ef9e400775a77ac5ee04b26430b2c45,2022-03-22,decline,2
2f2ae68c174780a16caae215db1e20a876f0e653073778ea08ed62c36b6c2762,2021-12-29,decline,1
2f2bdac2ad5e523393d37533b25e9223015a8adc248f997005f40ac8732a8c5e,2021-12-29,decline,2
2f2e150494f6099b0f806ed0a9243586a827ef3b4b0d84703bbc965b2fe2b1c1,2021-12-29,decline,3
2f2f9d35000418e755f082f42e04d1531308be51235a4ab9b40c207b76f11552,2021-12-29,decline,1
2f7e5cf0d24eae2042eea4566ccbf513,2022-03-22,decline,1
2f989c2c927e59a596c36bcafdf2d24c3cc55324106600bfa5838c6bae0901b6,2021-12-29,decline,1
3017354,2022-03-30,decline,2
302379,2022-03-30,decline,1
3031547,2022-03-30,decline,1
303376,2022-02-11,decline,2
303376,2022-02-22,decline,2
303376,2022-03-03,decline,1
303852,2022-02-14,decline,2
303a47ba7bf28e2569faa332fb70978b,2022-03-22,decline,1
304095,2022-02-20,decline,1
